"ClaimID","ClaimSize"
"CLM65868","100K-lessthan200K"
"CLM57054","lessthan100K"
"CLM62469","lessthan100K"
"CLM51165","lessthan100K"
"CLM67186","lessthan100K"
"CLM59026","200KandAbove"
"CLM68170","lessthan100K"
"CLM54695","lessthan100K"
"CLM61635","lessthan100K"
"CLM58972","lessthan100K"
"CLM55315","100K-lessthan200K"
"CLM56236","lessthan100K"
"CLM57015","lessthan100K"
"CLM64248","lessthan100K"
"CLM57707","200KandAbove"
"CLM58780","200KandAbove"
"CLM56126","200KandAbove"
"CLM59934","200KandAbove"
"CLM66185","lessthan100K"
"CLM57435","lessthan100K"
"CLM56380","100K-lessthan200K"
"CLM59815","lessthan100K"
"CLM66503","lessthan100K"
"CLM66595","lessthan100K"
"CLM52576","100K-lessthan200K"
"CLM62104","200KandAbove"
"CLM64238","200KandAbove"
"CLM67372","lessthan100K"
"CLM57383","lessthan100K"
"CLM54465","100K-lessthan200K"
"CLM53017","200KandAbove"
"CLM68450","lessthan100K"
"CLM56210","100K-lessthan200K"
"CLM61690","200KandAbove"
"CLM70019","100K-lessthan200K"
"CLM60264","lessthan100K"
"CLM67958","100K-lessthan200K"
"CLM58234","lessthan100K"
"CLM63661","100K-lessthan200K"
"CLM62634","lessthan100K"
"CLM56533","lessthan100K"
"CLM68504","lessthan100K"
"CLM57963","100K-lessthan200K"
"CLM61741","lessthan100K"
"CLM66473","100K-lessthan200K"
"CLM66695","lessthan100K"
"CLM61603","lessthan100K"
"CLM68436","lessthan100K"
"CLM61310","100K-lessthan200K"
"CLM65654","200KandAbove"
"CLM65174","100K-lessthan200K"
"CLM59969","100K-lessthan200K"
"CLM57157","lessthan100K"
"CLM67064","lessthan100K"
"CLM63897","lessthan100K"
"CLM53402","200KandAbove"
"CLM64337","lessthan100K"
"CLM61020","200KandAbove"
"CLM59616","lessthan100K"
"CLM51538","200KandAbove"
"CLM65912","lessthan100K"
"CLM63061","100K-lessthan200K"
"CLM61031","lessthan100K"
"CLM69495","200KandAbove"
"CLM56542","100K-lessthan200K"
"CLM66601","lessthan100K"
"CLM67273","lessthan100K"
"CLM58399","lessthan100K"
"CLM55028","100K-lessthan200K"
"CLM52298","100K-lessthan200K"
"CLM63367","lessthan100K"
"CLM68573","lessthan100K"
"CLM63404","100K-lessthan200K"
"CLM57442","lessthan100K"
"CLM55707","lessthan100K"
"CLM67712","lessthan100K"
"CLM51228","100K-lessthan200K"
"CLM63015","lessthan100K"
"CLM70062","100K-lessthan200K"
"CLM51455","lessthan100K"
"CLM67843","lessthan100K"
"CLM67801","lessthan100K"
"CLM57262","lessthan100K"
"CLM65474","lessthan100K"
"CLM51599","200KandAbove"
"CLM53473","100K-lessthan200K"
"CLM51641","200KandAbove"
"CLM65184","lessthan100K"
"CLM52515","lessthan100K"
"CLM62947","lessthan100K"
"CLM68472","200KandAbove"
"CLM63490","100K-lessthan200K"
"CLM57056","lessthan100K"
"CLM65778","lessthan100K"
"CLM56267","100K-lessthan200K"
"CLM66634","lessthan100K"
"CLM54455","200KandAbove"
"CLM66702","100K-lessthan200K"
"CLM54433","lessthan100K"
"CLM64930","200KandAbove"
"CLM52123","lessthan100K"
"CLM59333","100K-lessthan200K"
"CLM54117","200KandAbove"
"CLM54176","100K-lessthan200K"
"CLM65272","200KandAbove"
"CLM56383","lessthan100K"
"CLM59150","lessthan100K"
"CLM63523","200KandAbove"
"CLM62350","200KandAbove"
"CLM67358","100K-lessthan200K"
"CLM59108","200KandAbove"
"CLM66675","100K-lessthan200K"
"CLM64305","lessthan100K"
"CLM66946","200KandAbove"
"CLM54873","lessthan100K"
"CLM60330","lessthan100K"
"CLM69939","100K-lessthan200K"
"CLM62853","200KandAbove"
"CLM61209","lessthan100K"
"CLM67352","lessthan100K"
"CLM68612","lessthan100K"
"CLM56011","lessthan100K"
"CLM52358","100K-lessthan200K"
"CLM56718","lessthan100K"
"CLM60522","200KandAbove"
"CLM63907","lessthan100K"
"CLM55733","200KandAbove"
"CLM63935","100K-lessthan200K"
"CLM53264","lessthan100K"
"CLM62822","100K-lessthan200K"
"CLM59349","lessthan100K"
"CLM63637","lessthan100K"
"CLM58224","lessthan100K"
"CLM51975","100K-lessthan200K"
"CLM61327","lessthan100K"
"CLM68160","lessthan100K"
"CLM68948","lessthan100K"
"CLM69443","lessthan100K"
"CLM52752","200KandAbove"
"CLM59143","lessthan100K"
"CLM58556","100K-lessthan200K"
"CLM63398","lessthan100K"
"CLM63467","lessthan100K"
"CLM69671","lessthan100K"
"CLM67442","lessthan100K"
"CLM55916","100K-lessthan200K"
"CLM63919","lessthan100K"
"CLM52489","200KandAbove"
"CLM63092","100K-lessthan200K"
"CLM62421","100K-lessthan200K"
"CLM62460","200KandAbove"
"CLM55973","lessthan100K"
"CLM60423","100K-lessthan200K"
"CLM64827","lessthan100K"
"CLM51399","lessthan100K"
"CLM55834","lessthan100K"
"CLM62697","200KandAbove"
"CLM57371","lessthan100K"
"CLM65985","lessthan100K"
"CLM65143","200KandAbove"
"CLM57166","200KandAbove"
"CLM65705","100K-lessthan200K"
"CLM64461","lessthan100K"
"CLM60322","200KandAbove"
"CLM69934","200KandAbove"
"CLM67174","lessthan100K"
"CLM59902","100K-lessthan200K"
"CLM55150","lessthan100K"
"CLM59500","200KandAbove"
"CLM57575","100K-lessthan200K"
"CLM64572","lessthan100K"
"CLM66449","200KandAbove"
"CLM55589","lessthan100K"
"CLM58802","200KandAbove"
"CLM51309","lessthan100K"
"CLM53521","200KandAbove"
"CLM58719","lessthan100K"
"CLM67794","lessthan100K"
"CLM57039","lessthan100K"
"CLM53159","100K-lessthan200K"
"CLM60188","100K-lessthan200K"
"CLM51241","100K-lessthan200K"
"CLM66753","lessthan100K"
"CLM57920","lessthan100K"
"CLM64621","100K-lessthan200K"
"CLM51627","200KandAbove"
"CLM64960","100K-lessthan200K"
"CLM53151","lessthan100K"
"CLM53980","200KandAbove"
"CLM60602","200KandAbove"
"CLM68764","200KandAbove"
"CLM66186","100K-lessthan200K"
"CLM56975","lessthan100K"
"CLM67049","lessthan100K"
"CLM57200","100K-lessthan200K"
"CLM68416","200KandAbove"
"CLM51683","lessthan100K"
"CLM52024","100K-lessthan200K"
"CLM67313","100K-lessthan200K"
"CLM62648","lessthan100K"
"CLM55822","lessthan100K"
"CLM68122","lessthan100K"
"CLM55867","lessthan100K"
"CLM68783","lessthan100K"
"CLM63750","lessthan100K"
"CLM70182","lessthan100K"
"CLM57323","200KandAbove"
"CLM53541","200KandAbove"
"CLM68940","100K-lessthan200K"
"CLM57317","lessthan100K"
"CLM53029","100K-lessthan200K"
"CLM63456","lessthan100K"
"CLM55587","100K-lessthan200K"
"CLM65034","lessthan100K"
"CLM61559","lessthan100K"
"CLM54466","100K-lessthan200K"
"CLM54644","lessthan100K"
"CLM55293","200KandAbove"
"CLM56621","lessthan100K"
"CLM57667","200KandAbove"
"CLM56810","200KandAbove"
"CLM64077","lessthan100K"
"CLM66522","200KandAbove"
"CLM66344","lessthan100K"
"CLM70104","100K-lessthan200K"
"CLM62441","100K-lessthan200K"
"CLM57312","100K-lessthan200K"
"CLM61085","lessthan100K"
"CLM64902","lessthan100K"
"CLM65652","100K-lessthan200K"
"CLM53131","lessthan100K"
"CLM61042","200KandAbove"
"CLM58565","200KandAbove"
"CLM60387","200KandAbove"
"CLM60293","100K-lessthan200K"
"CLM53941","lessthan100K"
"CLM70025","lessthan100K"
"CLM54467","lessthan100K"
"CLM51927","lessthan100K"
"CLM64849","lessthan100K"
"CLM57869","lessthan100K"
"CLM56996","100K-lessthan200K"
"CLM63773","100K-lessthan200K"
"CLM57493","100K-lessthan200K"
"CLM57225","lessthan100K"
"CLM64568","100K-lessthan200K"
"CLM63945","100K-lessthan200K"
"CLM51689","lessthan100K"
"CLM55683","200KandAbove"
"CLM57891","200KandAbove"
"CLM52618","lessthan100K"
"CLM68105","200KandAbove"
"CLM54639","lessthan100K"
"CLM67517","lessthan100K"
"CLM53414","lessthan100K"
"CLM69154","100K-lessthan200K"
"CLM54757","200KandAbove"
"CLM55054","200KandAbove"
"CLM59266","200KandAbove"
"CLM57659","lessthan100K"
"CLM52462","100K-lessthan200K"
"CLM66635","lessthan100K"
"CLM55890","200KandAbove"
"CLM52577","lessthan100K"
"CLM66527","lessthan100K"
"CLM61796","100K-lessthan200K"
"CLM65126","200KandAbove"
"CLM60917","lessthan100K"
"CLM56537","lessthan100K"
"CLM67825","200KandAbove"
"CLM54862","200KandAbove"
"CLM64418","lessthan100K"
"CLM59462","100K-lessthan200K"
"CLM51865","100K-lessthan200K"
"CLM57281","200KandAbove"
"CLM68272","lessthan100K"
"CLM59694","lessthan100K"
"CLM64955","200KandAbove"
"CLM62513","lessthan100K"
"CLM65713","lessthan100K"
"CLM67561","lessthan100K"
"CLM62557","lessthan100K"
"CLM58053","lessthan100K"
"CLM67664","lessthan100K"
"CLM67789","lessthan100K"
"CLM64122","lessthan100K"
"CLM52630","200KandAbove"
"CLM66172","200KandAbove"
"CLM54304","lessthan100K"
"CLM62787","lessthan100K"
"CLM55494","lessthan100K"
"CLM52428","100K-lessthan200K"
"CLM52619","lessthan100K"
"CLM64997","lessthan100K"
"CLM61713","lessthan100K"
"CLM62574","lessthan100K"
"CLM68168","lessthan100K"
"CLM65262","lessthan100K"
"CLM53976","lessthan100K"
"CLM57958","100K-lessthan200K"
"CLM52398","lessthan100K"
"CLM51634","lessthan100K"
"CLM64594","100K-lessthan200K"
"CLM63542","100K-lessthan200K"
"CLM55809","lessthan100K"
"CLM61585","lessthan100K"
"CLM59654","lessthan100K"
"CLM62859","lessthan100K"
"CLM64093","lessthan100K"
"CLM56947","lessthan100K"
"CLM66638","lessthan100K"
"CLM68051","lessthan100K"
"CLM63938","100K-lessthan200K"
"CLM58465","100K-lessthan200K"
"CLM61297","100K-lessthan200K"
"CLM65694","100K-lessthan200K"
"CLM53099","lessthan100K"
"CLM53186","100K-lessthan200K"
"CLM52970","lessthan100K"
"CLM59702","lessthan100K"
"CLM68074","100K-lessthan200K"
"CLM62044","lessthan100K"
"CLM64625","100K-lessthan200K"
"CLM57079","lessthan100K"
"CLM60415","200KandAbove"
"CLM59833","100K-lessthan200K"
"CLM63086","lessthan100K"
"CLM58211","lessthan100K"
"CLM62517","lessthan100K"
"CLM69135","lessthan100K"
"CLM55960","200KandAbove"
"CLM65510","lessthan100K"
"CLM52243","200KandAbove"
"CLM61633","lessthan100K"
"CLM62866","200KandAbove"
"CLM58112","100K-lessthan200K"
"CLM61872","lessthan100K"
"CLM54696","lessthan100K"
"CLM59123","lessthan100K"
"CLM59841","100K-lessthan200K"
"CLM55896","lessthan100K"
"CLM60981","lessthan100K"
"CLM58256","lessthan100K"
"CLM56649","100K-lessthan200K"
"CLM52861","100K-lessthan200K"
"CLM69043","lessthan100K"
"CLM62131","lessthan100K"
"CLM62396","lessthan100K"
"CLM65377","lessthan100K"
"CLM70108","200KandAbove"
"CLM66866","lessthan100K"
"CLM55363","100K-lessthan200K"
"CLM56881","lessthan100K"
"CLM62368","lessthan100K"
"CLM57692","100K-lessthan200K"
"CLM64421","100K-lessthan200K"
"CLM61900","lessthan100K"
"CLM52611","lessthan100K"
"CLM54568","lessthan100K"
"CLM53721","lessthan100K"
"CLM52860","100K-lessthan200K"
"CLM52135","lessthan100K"
"CLM67167","lessthan100K"
"CLM61373","lessthan100K"
"CLM63200","200KandAbove"
"CLM68002","200KandAbove"
"CLM61151","lessthan100K"
"CLM67687","200KandAbove"
"CLM65860","lessthan100K"
"CLM66077","100K-lessthan200K"
"CLM52813","100K-lessthan200K"
"CLM55026","lessthan100K"
"CLM66552","200KandAbove"
"CLM54415","lessthan100K"
"CLM66618","200KandAbove"
"CLM54593","lessthan100K"
"CLM56092","100K-lessthan200K"
"CLM68579","lessthan100K"
"CLM51148","lessthan100K"
"CLM64710","lessthan100K"
"CLM52347","lessthan100K"
"CLM54880","lessthan100K"
"CLM64605","100K-lessthan200K"
"CLM65154","lessthan100K"
"CLM60936","100K-lessthan200K"
"CLM51102","lessthan100K"
"CLM69364","lessthan100K"
"CLM67402","lessthan100K"
"CLM54913","200KandAbove"
"CLM53272","100K-lessthan200K"
"CLM65843","lessthan100K"
"CLM61337","lessthan100K"
"CLM67665","200KandAbove"
"CLM69310","lessthan100K"
"CLM51979","lessthan100K"
"CLM66258","100K-lessthan200K"
"CLM53459","100K-lessthan200K"
"CLM65695","100K-lessthan200K"
"CLM68190","200KandAbove"
"CLM54417","lessthan100K"
"CLM52735","200KandAbove"
"CLM56199","200KandAbove"
"CLM61504","lessthan100K"
"CLM60747","200KandAbove"
"CLM57494","200KandAbove"
"CLM60018","lessthan100K"
"CLM64150","lessthan100K"
"CLM53466","lessthan100K"
"CLM65981","lessthan100K"
"CLM58473","lessthan100K"
"CLM53752","lessthan100K"
"CLM54825","200KandAbove"
"CLM66275","200KandAbove"
"CLM61684","lessthan100K"
"CLM60295","lessthan100K"
"CLM51693","200KandAbove"
"CLM58480","200KandAbove"
"CLM64218","lessthan100K"
"CLM56603","100K-lessthan200K"
"CLM61956","lessthan100K"
"CLM56269","200KandAbove"
"CLM51055","200KandAbove"
"CLM60203","lessthan100K"
"CLM67033","100K-lessthan200K"
"CLM67447","100K-lessthan200K"
"CLM55275","lessthan100K"
"CLM54577","lessthan100K"
"CLM57487","lessthan100K"
"CLM54218","100K-lessthan200K"
"CLM55694","100K-lessthan200K"
"CLM54730","lessthan100K"
"CLM66616","100K-lessthan200K"
"CLM51614","200KandAbove"
"CLM68613","100K-lessthan200K"
"CLM61874","lessthan100K"
"CLM59623","200KandAbove"
"CLM52719","100K-lessthan200K"
"CLM56455","200KandAbove"
"CLM54277","lessthan100K"
"CLM64408","lessthan100K"
"CLM53068","lessthan100K"
"CLM56292","100K-lessthan200K"
"CLM59889","lessthan100K"
"CLM55885","lessthan100K"
"CLM58570","lessthan100K"
"CLM57922","100K-lessthan200K"
"CLM59106","200KandAbove"
"CLM53439","100K-lessthan200K"
"CLM67128","100K-lessthan200K"
"CLM70137","lessthan100K"
"CLM53524","lessthan100K"
"CLM52894","100K-lessthan200K"
"CLM57454","200KandAbove"
"CLM51820","200KandAbove"
"CLM55210","lessthan100K"
"CLM65164","lessthan100K"
"CLM52976","100K-lessthan200K"
"CLM62962","lessthan100K"
"CLM56620","lessthan100K"
"CLM61081","100K-lessthan200K"
"CLM54473","200KandAbove"
"CLM60112","200KandAbove"
"CLM62171","200KandAbove"
"CLM65397","lessthan100K"
"CLM62603","100K-lessthan200K"
"CLM59982","lessthan100K"
"CLM62635","200KandAbove"
"CLM52943","100K-lessthan200K"
"CLM60372","lessthan100K"
"CLM52510","200KandAbove"
"CLM54064","lessthan100K"
"CLM65862","lessthan100K"
"CLM59874","100K-lessthan200K"
"CLM57153","200KandAbove"
"CLM60341","100K-lessthan200K"
"CLM66107","100K-lessthan200K"
"CLM69404","200KandAbove"
"CLM60712","100K-lessthan200K"
"CLM60549","100K-lessthan200K"
"CLM62057","100K-lessthan200K"
"CLM68935","200KandAbove"
"CLM58469","200KandAbove"
"CLM68622","100K-lessthan200K"
"CLM56331","100K-lessthan200K"
"CLM61250","lessthan100K"
"CLM54018","lessthan100K"
"CLM68254","100K-lessthan200K"
"CLM67864","lessthan100K"
"CLM53008","200KandAbove"
"CLM63447","lessthan100K"
"CLM60405","100K-lessthan200K"
"CLM68930","100K-lessthan200K"
"CLM64515","200KandAbove"
"CLM53956","200KandAbove"
"CLM65381","100K-lessthan200K"
"CLM52865","lessthan100K"
"CLM55458","100K-lessthan200K"
"CLM52931","lessthan100K"
"CLM62335","lessthan100K"
"CLM62015","lessthan100K"
"CLM56443","lessthan100K"
"CLM58100","200KandAbove"
"CLM56110","lessthan100K"
"CLM67268","lessthan100K"
"CLM66487","lessthan100K"
"CLM69465","lessthan100K"
"CLM51998","200KandAbove"
"CLM66700","lessthan100K"
"CLM66571","lessthan100K"
"CLM54666","100K-lessthan200K"
"CLM66283","lessthan100K"
"CLM56517","100K-lessthan200K"
"CLM58154","lessthan100K"
"CLM55949","200KandAbove"
"CLM59639","lessthan100K"
"CLM67913","lessthan100K"
"CLM63302","100K-lessthan200K"
"CLM56595","lessthan100K"
"CLM60058","lessthan100K"
"CLM68266","200KandAbove"
"CLM59404","lessthan100K"
"CLM62729","lessthan100K"
"CLM63055","200KandAbove"
"CLM61193","200KandAbove"
"CLM69323","lessthan100K"
"CLM66375","100K-lessthan200K"
"CLM66955","lessthan100K"
"CLM53748","200KandAbove"
"CLM57375","100K-lessthan200K"
"CLM61416","200KandAbove"
"CLM63693","lessthan100K"
"CLM53075","lessthan100K"
"CLM53315","100K-lessthan200K"
"CLM56684","100K-lessthan200K"
"CLM63569","200KandAbove"
"CLM67158","100K-lessthan200K"
"CLM51831","lessthan100K"
"CLM55023","100K-lessthan200K"
"CLM55678","100K-lessthan200K"
"CLM68415","lessthan100K"
"CLM68464","lessthan100K"
"CLM68242","lessthan100K"
"CLM53217","lessthan100K"
"CLM67792","lessthan100K"
"CLM69989","200KandAbove"
"CLM55743","lessthan100K"
"CLM57822","lessthan100K"
"CLM55925","lessthan100K"
"CLM64263","lessthan100K"
"CLM58072","lessthan100K"
"CLM66287","100K-lessthan200K"
"CLM59022","lessthan100K"
"CLM67376","lessthan100K"
"CLM61648","200KandAbove"
"CLM61079","lessthan100K"
"CLM54983","100K-lessthan200K"
"CLM62114","lessthan100K"
"CLM61689","200KandAbove"
"CLM51316","lessthan100K"
"CLM65388","100K-lessthan200K"
"CLM64995","100K-lessthan200K"
"CLM54060","100K-lessthan200K"
"CLM66647","lessthan100K"
"CLM64619","lessthan100K"
"CLM59983","200KandAbove"
"CLM58327","lessthan100K"
"CLM55263","lessthan100K"
"CLM64336","lessthan100K"
"CLM59590","lessthan100K"
"CLM52014","100K-lessthan200K"
"CLM52328","100K-lessthan200K"
"CLM66247","lessthan100K"
"CLM62125","lessthan100K"
"CLM53126","lessthan100K"
"CLM57669","lessthan100K"
"CLM59120","200KandAbove"
"CLM51010","200KandAbove"
"CLM51707","lessthan100K"
"CLM68899","lessthan100K"
"CLM60496","lessthan100K"
"CLM65522","200KandAbove"
"CLM56678","200KandAbove"
"CLM64147","lessthan100K"
"CLM52767","lessthan100K"
"CLM68560","100K-lessthan200K"
"CLM56496","100K-lessthan200K"
"CLM52920","100K-lessthan200K"
"CLM55651","100K-lessthan200K"
"CLM60590","lessthan100K"
"CLM67165","100K-lessthan200K"
"CLM62549","lessthan100K"
"CLM51790","100K-lessthan200K"
"CLM58935","lessthan100K"
"CLM65160","lessthan100K"
"CLM54359","100K-lessthan200K"
"CLM56071","100K-lessthan200K"
"CLM60198","lessthan100K"
"CLM51812","lessthan100K"
"CLM63013","100K-lessthan200K"
"CLM63668","200KandAbove"
"CLM69607","lessthan100K"
"CLM63696","200KandAbove"
"CLM60153","100K-lessthan200K"
"CLM69006","100K-lessthan200K"
"CLM53790","200KandAbove"
"CLM53495","100K-lessthan200K"
"CLM61513","lessthan100K"
"CLM68182","100K-lessthan200K"
"CLM64065","100K-lessthan200K"
"CLM54767","lessthan100K"
"CLM59064","100K-lessthan200K"
"CLM59546","200KandAbove"
"CLM65161","200KandAbove"
"CLM56686","lessthan100K"
"CLM68781","100K-lessthan200K"
"CLM53023","lessthan100K"
"CLM60839","lessthan100K"
"CLM68367","100K-lessthan200K"
"CLM67947","lessthan100K"
"CLM66251","100K-lessthan200K"
"CLM64448","100K-lessthan200K"
"CLM52740","200KandAbove"
"CLM57226","lessthan100K"
"CLM59100","lessthan100K"
"CLM56632","200KandAbove"
"CLM68258","200KandAbove"
"CLM55872","100K-lessthan200K"
"CLM63303","lessthan100K"
"CLM54107","200KandAbove"
"CLM61120","lessthan100K"
"CLM61470","100K-lessthan200K"
"CLM65015","100K-lessthan200K"
"CLM59221","lessthan100K"
"CLM60924","100K-lessthan200K"
"CLM58834","200KandAbove"
"CLM59839","100K-lessthan200K"
"CLM65938","lessthan100K"
"CLM70184","100K-lessthan200K"
"CLM70186","lessthan100K"
"CLM64314","lessthan100K"
"CLM51672","200KandAbove"
"CLM59052","lessthan100K"
"CLM62219","lessthan100K"
"CLM59731","lessthan100K"
"CLM52921","lessthan100K"
"CLM51507","lessthan100K"
"CLM66506","lessthan100K"
"CLM61861","lessthan100K"
"CLM66677","lessthan100K"
"CLM51932","lessthan100K"
"CLM55711","200KandAbove"
"CLM51219","200KandAbove"
"CLM64081","lessthan100K"
"CLM70132","200KandAbove"
"CLM68872","lessthan100K"
"CLM51765","200KandAbove"
"CLM56824","100K-lessthan200K"
"CLM68014","100K-lessthan200K"
"CLM66762","200KandAbove"
"CLM52042","100K-lessthan200K"
"CLM59182","lessthan100K"
"CLM51426","200KandAbove"
"CLM57599","200KandAbove"
"CLM66267","lessthan100K"
"CLM60601","100K-lessthan200K"
"CLM65413","lessthan100K"
"CLM67577","lessthan100K"
"CLM58293","lessthan100K"
"CLM57552","lessthan100K"
"CLM54042","200KandAbove"
"CLM69494","lessthan100K"
"CLM56769","lessthan100K"
"CLM68501","100K-lessthan200K"
"CLM68723","100K-lessthan200K"
"CLM59263","100K-lessthan200K"
"CLM64113","lessthan100K"
"CLM56307","lessthan100K"
"CLM54828","200KandAbove"
"CLM51438","100K-lessthan200K"
"CLM58483","lessthan100K"
"CLM57917","lessthan100K"
"CLM69729","lessthan100K"
"CLM64396","lessthan100K"
"CLM58553","lessthan100K"
"CLM58544","lessthan100K"
"CLM55285","lessthan100K"
"CLM55078","lessthan100K"
"CLM66573","100K-lessthan200K"
"CLM61730","100K-lessthan200K"
"CLM59864","100K-lessthan200K"
"CLM52683","lessthan100K"
"CLM68660","100K-lessthan200K"
"CLM53850","100K-lessthan200K"
"CLM67282","lessthan100K"
"CLM69359","100K-lessthan200K"
"CLM65023","100K-lessthan200K"
"CLM65771","200KandAbove"
"CLM59723","lessthan100K"
"CLM63534","100K-lessthan200K"
"CLM51115","lessthan100K"
"CLM65798","lessthan100K"
"CLM54944","200KandAbove"
"CLM63231","100K-lessthan200K"
"CLM57665","lessthan100K"
"CLM52313","lessthan100K"
"CLM51986","lessthan100K"
"CLM61100","lessthan100K"
"CLM64451","100K-lessthan200K"
"CLM56741","100K-lessthan200K"
"CLM65271","lessthan100K"
"CLM66277","lessthan100K"
"CLM51397","100K-lessthan200K"
"CLM67727","100K-lessthan200K"
"CLM53183","200KandAbove"
"CLM69630","lessthan100K"
"CLM62185","lessthan100K"
"CLM65707","lessthan100K"
"CLM53984","lessthan100K"
"CLM65205","100K-lessthan200K"
"CLM52944","lessthan100K"
"CLM66743","100K-lessthan200K"
"CLM53275","lessthan100K"
"CLM67354","lessthan100K"
"CLM69386","200KandAbove"
"CLM63340","200KandAbove"
"CLM57673","100K-lessthan200K"
"CLM54227","200KandAbove"
"CLM53801","lessthan100K"
"CLM61506","100K-lessthan200K"
"CLM57742","lessthan100K"
"CLM56640","lessthan100K"
"CLM59818","200KandAbove"
"CLM51511","lessthan100K"
"CLM65750","lessthan100K"
"CLM58258","lessthan100K"
"CLM59986","lessthan100K"
"CLM67238","100K-lessthan200K"
"CLM66439","100K-lessthan200K"
"CLM58468","lessthan100K"
"CLM56241","lessthan100K"
"CLM65702","200KandAbove"
"CLM69423","lessthan100K"
"CLM52602","lessthan100K"
"CLM57060","100K-lessthan200K"
"CLM52466","100K-lessthan200K"
"CLM68097","100K-lessthan200K"
"CLM53411","200KandAbove"
"CLM63176","lessthan100K"
"CLM69322","lessthan100K"
"CLM57645","100K-lessthan200K"
"CLM58848","200KandAbove"
"CLM66597","100K-lessthan200K"
"CLM69338","lessthan100K"
"CLM63330","100K-lessthan200K"
"CLM55816","lessthan100K"
"CLM57601","lessthan100K"
"CLM58298","100K-lessthan200K"
"CLM68527","100K-lessthan200K"
"CLM60777","100K-lessthan200K"
"CLM66584","lessthan100K"
"CLM61432","lessthan100K"
