"PolicyID","PolicyType","PolicyForm","Employment_status","BusinessClass","Perperson_Policylimit","PerOccurrence_PolicyLimit","CombinedSingleLimit","ClaimID","PolicyLimitPerInjury"
"P291295",2,1,"N",26,0,0,500001,"CLM67295",500001
"P289072",2,1,"Y",7,0,0,500073,"CLM65072",500073
"P290621",2,1,"N",6,1000000,0,0,"CLM66621",1000000
"P289366",3,1,"Y",17,0,0,1000000,"CLM65366",1000000
"P283610",2,1,"N",8,0,0,1000000,"CLM59610",1000000
"P275709",2,1,"Y",8,1000000,0,0,"CLM51709",1000000
"P287862",2,1,"Y",14,500000,0,0,"CLM63862",500000
"P293492",1,1,"Y",14,0,1000000,0,"CLM69492",1000000
"P278231",1,1,"Y",6,0,0,1000000,"CLM54231",1000000
"P286943",2,1,"Y",8,0,0,100000,"CLM62943",100000
"P293333",2,1,"Y",26,0,0,1000001,"CLM69333",1000001
"P278344",2,1,"Y",8,0,0,500000,"CLM54344",500000
"P285132",3,1,"Y",8,0,1000000,1000000,"CLM61132",1000000
"P275033",1,1,"Y",8,0,0,150000,"CLM51033",150000
"P287720",2,1,"Y",7,0,0,1000000,"CLM63720",1000000
"P288186",3,1,"N",8,0,1000000,0,"CLM64186",1000000
"P276057",3,1,"N",8,0,0,1000000,"CLM52057",1000000
"P284976",3,1,"N",8,0,0,1000000,"CLM60976",1000000
"P281380",2,1,"Y",26,0,0,1000001,"CLM57380",1000001
"P278553",1,1,"Y",6,0,2000000,0,"CLM54553",2000000
"P289755",1,1,"Y",8,0,1000000,0,"CLM65755",1000000
"P277978",4,1,"N",19,0,0,200000,"CLM53978",200000
"P284603",1,1,"N",26,0,1000000,1000000,"CLM60603",1000000
"P292443",2,1,"Y",7,0,0,500008,"CLM68443",500008
"P289350",2,1,"N",1,25019,50019,0,"CLM65350",25019
"P290721",2,1,"Y",14,0,0,1000000,"CLM66721",1000000
"P290347",4,2,"N",19,0,100000,0,"CLM66347",100000
"P287455",3,1,"Y",17,0,0,1000000,"CLM63455",1000000
"P290245",2,1,"Y",8,0,0,500000,"CLM66245",500000
"P283033",2,1,"Y",7,1000000,1000000,0,"CLM59033",1000000
"P284482",2,1,"N",8,0,0,1000000,"CLM60482",1000000
"P293096",2,1,"Y",8,0,1000000,1000000,"CLM69096",1000000
"P279852",4,1,"N",22,0,5000000,5000000,"CLM55852",5000000
"P275652",2,1,"Y",26,0,0,1000000,"CLM51652",1000000
"P290928",3,1,"Y",13,0,1000000,1000000,"CLM66928",1000000
"P291297",4,2,"Y",19,0,200000,0,"CLM67297",200000
"P285492",1,1,"N",8,0,0,1000000,"CLM61492",1000000
"P279873",2,1,"Y",8,1000000,0,0,"CLM55873",1000000
"P290471",1,1,"Y",26,0,1000000,0,"CLM66471",1000000
"P292336",2,1,"Y",14,1000000,1000000,1000000,"CLM68336",1000000
"P281131",2,1,"Y",14,1000000,0,0,"CLM57131",1000000
"P290731",3,1,"Y",26,0,1000000,1000000,"CLM66731",1000000
"P279693",2,1,"Y",8,0,0,1000000,"CLM55693",1000000
"P289156",2,1,"Y",26,0,1000000,0,"CLM65156",1000000
"P281814",2,1,"Y",3,100000,300000,0,"CLM57814",100000
"P293178",2,1,"Y",7,0,0,1000000,"CLM69178",1000000
"P279100",2,1,"Y",8,0,1000000,0,"CLM55100",1000000
"P286680",2,1,"Y",10,250000,500000,0,"CLM62680",250000
"P288604",4,2,"Y",19,0,1000000,0,"CLM64604",1000000
"P293932",2,1,"N",1,0,500000,0,"CLM69932",500000
"P291867",2,1,"N",14,0,0,1000000,"CLM67867",1000000
"P292366",2,1,"Y",7,0,0,1000000,"CLM68366",1000000
"P278634",2,1,"N",8,0,0,1000000,"CLM54634",1000000
"P275186",4,2,"Y",19,0,1000000,0,"CLM51186",1000000
"P283278",2,1,"N",2,1000000,1000000,0,"CLM59278",1000000
"P287396",1,1,"Y",14,0,1000000,0,"CLM63396",1000000
"P291057",2,1,"Y",6,0,0,1000000,"CLM67057",1000000
"P284593",4,2,"N",19,0,200000,0,"CLM60593",200000
"P280218",2,1,"Y",8,1000000,1000000,1000000,"CLM56218",1000000
"P283619",2,1,"Y",10,300000,0,0,"CLM59619",300000
"P283452",2,1,"N",7,0,0,500000,"CLM59452",500000
"P284457",3,1,"Y",26,0,0,1000000,"CLM60457",1000000
"P283407",2,1,"Y",7,0,0,1000025,"CLM59407",1000025
"P287410",2,1,"Y",8,0,1000000,0,"CLM63410",1000000
"P286910",2,1,"Y",4,1000000,1000000,0,"CLM62910",1000000
"P287562",4,2,"N",23,0,1000000,3000000,"CLM63562",1000000
"P280539",3,1,"Y",8,0,0,1000000,"CLM56539",1000000
"P280227",2,1,"N",8,0,0,1000000,"CLM56227",1000000
"P280728",2,1,"Y",7,0,0,1000000,"CLM56728",1000000
"P283457",2,1,"Y",7,0,0,1000069,"CLM59457",1000069
"P282285",2,1,"Y",26,0,0,1000000,"CLM58285",1000000
"P279795",4,1,"Y",22,0,5000000,5000000,"CLM55795",5000000
"P279611",2,1,"Y",7,0,0,750000,"CLM55611",750000
"P279640",2,1,"Y",7,0,0,1000025,"CLM55640",1000025
"P276623",2,1,"N",9,1000000,1000000,1000000,"CLM52623",1000000
"P290158",2,1,"Y",7,0,0,1000000,"CLM66158",1000000
"P277673",2,1,"Y",7,0,1000000,0,"CLM53673",1000000
"P284535",1,1,"Y",16,0,0,1000000,"CLM60535",1000000
"P284566",2,1,"Y",26,1000000,0,0,"CLM60566",1000000
"P275437",2,1,"Y",8,0,0,1000000,"CLM51437",1000000
"P288632",2,1,"N",7,0,0,1000025,"CLM64632",1000025
"P287832",3,1,"N",7,0,0,1000000,"CLM63832",1000000
"P290086",1,1,"Y",8,0,2000000,0,"CLM66086",2000000
"P276775",2,1,"N",8,50000,100000,0,"CLM52775",50000
"P285430",2,1,"Y",7,0,0,500000,"CLM61430",500000
"P286033",4,2,"Y",19,0,500000,0,"CLM62033",500000
"P289241",2,1,"Y",8,0,0,500000,"CLM65241",500000
"P292999",2,1,"Y",26,0,0,300000,"CLM68999",300000
"P288861",2,1,"Y",7,0,0,1000000,"CLM64861",1000000
"P284660",2,1,"Y",8,0,0,100000,"CLM60660",100000
"P291916",4,1,"Y",19,0,500000,0,"CLM67916",500000
"P280945",4,2,"N",19,0,1000000,0,"CLM56945",1000000
"P291166",4,2,"N",19,0,200000,0,"CLM67166",200000
"P292043",4,2,"Y",19,0,200000,0,"CLM68043",200000
"P281803",2,1,"N",7,0,0,1000000,"CLM57803",1000000
"P282615",5,2,"Y",26,0,1000000,0,"CLM58615",1000000
"P283743",2,1,"Y",7,0,0,1000000,"CLM59743",1000000
"P279893",1,1,"N",23,0,0,1000000,"CLM55893",1000000
"P292375",1,1,"N",8,0,9950000,9950000,"CLM68375",9950000
"P283802",2,1,"Y",8,0,0,1000000,"CLM59802",1000000
"P280306",2,1,"Y",8,0,0,100000,"CLM56306",100000
"P282858",2,1,"N",15,0,0,1000000,"CLM58858",1000000
"P281854",2,1,"Y",15,0,0,1000000,"CLM57854",1000000
"P275508",2,1,"Y",8,0,0,1000000,"CLM51508",1000000
"P279036",2,1,"Y",15,0,0,1000000,"CLM55036",1000000
"P278191",3,1,"Y",6,0,0,1000000,"CLM54191",1000000
"P278770",2,1,"Y",26,0,0,1000001,"CLM54770",1000001
"P278313",2,1,"N",26,0,1000000,0,"CLM54313",1000000
"P291937",2,1,"Y",7,0,0,1000000,"CLM67937",1000000
"P278378",2,1,"Y",14,0,0,1000000,"CLM54378",1000000
"P283428",2,1,"N",7,0,0,5000000,"CLM59428",5000000
"P284443",2,1,"N",26,0,0,1000000,"CLM60443",1000000
"P280787",2,1,"N",8,0,1000000,0,"CLM56787",1000000
"P288377",2,1,"N",7,0,0,1000000,"CLM64377",1000000
"P284298",2,1,"N",7,0,0,1000000,"CLM60298",1000000
"P288921",2,1,"Y",14,0,0,1000000,"CLM64921",1000000
"P289626",3,1,"Y",18,0,1000000,0,"CLM65626",1000000
"P291498",2,1,"Y",8,0,0,350000,"CLM67498",350000
"P275642",2,1,"N",8,1000000,1000000,0,"CLM51642",1000000
"P276334",2,1,"N",8,0,0,500000,"CLM52334",500000
"P279901",1,1,"Y",8,0,1000000,0,"CLM55901",1000000
"P278180",2,1,"Y",14,0,1000000,1000000,"CLM54180",1000000
"P279634",2,1,"Y",14,0,0,300000,"CLM55634",300000
"P281798",1,1,"N",10,0,1000000,0,"CLM57798",1000000
"P284291",2,1,"N",8,0,0,1000000,"CLM60291",1000000
"P288949",2,1,"Y",14,0,1000000,0,"CLM64949",1000000
"P293987",1,1,"N",14,0,0,500000,"CLM69987",500000
"P277731",3,1,"Y",8,0,0,1000000,"CLM53731",1000000
"P275754",3,1,"Y",8,0,0,1000000,"CLM51754",1000000
"P287426",5,2,"Y",25,0,1000000,3000000,"CLM63426",1000000
"P292957",2,1,"Y",7,0,1000000,1000000,"CLM68957",1000000
"P287843",3,1,"Y",17,0,1000000,0,"CLM63843",1000000
"P288959",2,1,"Y",7,0,0,5000000,"CLM64959",5000000
"P280731",2,1,"Y",6,0,0,1000000,"CLM56731",1000000
"P284027",2,1,"N",9,100000,300000,0,"CLM60027",100000
"P282843",2,1,"Y",7,0,0,1000040,"CLM58843",1000040
"P290640",4,2,"Y",19,0,1000000,0,"CLM66640",1000000
"P277096",2,1,"Y",7,0,1000000,0,"CLM53096",1000000
"P286199",3,1,"N",8,0,0,1000000,"CLM62199",1000000
"P282931",2,1,"Y",26,0,0,1000000,"CLM58931",1000000
"P279652",1,1,"Y",15,0,0,1000000,"CLM55652",1000000
"P287806",2,1,"Y",14,0,0,1000000,"CLM63806",1000000
"P290342",2,1,"Y",10,100000,300000,0,"CLM66342",100000
"P289190",4,1,"N",19,0,500000,0,"CLM65190",500000
"P285701",2,1,"Y",26,1000000,1000000,0,"CLM61701",1000000
"P292696",2,1,"Y",7,0,1000000,0,"CLM68696",1000000
"P291333",2,1,"N",8,0,0,1000000,"CLM67333",1000000
"P277685",2,1,"Y",8,250000,500000,0,"CLM53685",250000
"P279799",2,1,"N",6,0,0,300000,"CLM55799",300000
"P293737",2,1,"Y",7,0,0,55025,"CLM69737",55025
"P286636",2,1,"N",14,0,0,1000000,"CLM62636",1000000
"P280285",2,1,"Y",7,0,500016,500016,"CLM56285",500016
"P283449",2,1,"Y",8,50000,0,0,"CLM59449",50000
"P280646",1,1,"N",26,0,1000000,0,"CLM56646",1000000
"P278478",4,1,"N",23,0,1000000,0,"CLM54478",1000000
"P286836",2,1,"Y",7,0,0,5000000,"CLM62836",5000000
"P285192",2,1,"Y",7,0,0,1000000,"CLM61192",1000000
"P290219",4,1,"Y",19,0,500000,0,"CLM66219",500000
"P293279",3,1,"Y",26,0,1000000,0,"CLM69279",1000000
"P275489",2,1,"Y",26,0,0,2000000,"CLM51489",2000000
"P283854",1,1,"N",14,0,1000000,0,"CLM59854",1000000
"P277809",4,1,"N",19,0,1000000,0,"CLM53809",1000000
"P282289",2,1,"N",10,0,0,1000000,"CLM58289",1000000
"P287118",4,2,"Y",19,0,200000,600000,"CLM63118",200000
"P286885",4,2,"Y",22,0,300000,0,"CLM62885",300000
"P289228",2,1,"Y",26,0,0,1000000,"CLM65228",1000000
"P280231",2,1,"Y",8,0,0,500000,"CLM56231",500000
"P286174",2,1,"Y",8,0,0,1000000,"CLM62174",1000000
"P285145",3,1,"Y",8,0,1000000,0,"CLM61145",1000000
"P289645",4,2,"N",19,0,0,1000000,"CLM65645",1000000
"P289701",2,1,"Y",7,1000000,0,0,"CLM65701",1000000
"P283622",4,2,"Y",19,0,200000,0,"CLM59622",200000
"P288174",2,1,"Y",14,0,1000000,0,"CLM64174",1000000
"P290037",1,1,"N",1,0,300000,0,"CLM66037",300000
"P284394",2,1,"Y",26,0,0,500000,"CLM60394",500000
"P282592",2,1,"Y",15,0,0,500000,"CLM58592",500000
"P278687",1,1,"Y",26,0,1000000,0,"CLM54687",1000000
"P285141",2,1,"Y",7,1000000,1000000,1000000,"CLM61141",1000000
"P279784",1,1,"N",5,0,1000000,0,"CLM55784",1000000
"P279148",2,1,"Y",7,0,0,1000040,"CLM55148",1000040
"P287029",2,1,"Y",6,0,0,1000000,"CLM63029",1000000
"P283180",3,1,"Y",26,0,2000000,0,"CLM59180",2000000
"P281223",4,2,"N",19,0,200000,0,"CLM57223",200000
"P282808",1,1,"N",8,0,1000000,0,"CLM58808",1000000
"P292178",2,1,"Y",8,1000000,0,0,"CLM68178",1000000
"P279941",2,1,"N",7,0,0,500000,"CLM55941",500000
"P291434",4,2,"Y",19,0,1000000,0,"CLM67434",1000000
"P280721",2,1,"Y",6,0,0,5000000,"CLM56721",5000000
"P278615",2,1,"Y",8,100000,0,0,"CLM54615",100000
"P291249",1,1,"Y",26,0,1000000,0,"CLM67249",1000000
"P283664",2,1,"Y",7,0,0,1000000,"CLM59664",1000000
"P289893",2,1,"N",8,0,0,500000,"CLM65893",500000
"P283051",2,1,"Y",7,1000000,1000000,1000000,"CLM59051",1000000
"P279017",1,1,"N",8,0,0,50000000,"CLM55017",50000000
"P278655",2,1,"N",8,0,0,300000,"CLM54655",300000
"P278023",3,1,"N",8,0,500000,0,"CLM54023",500000
"P292310",4,2,"N",19,0,200000,0,"CLM68310",200000
"P293068",4,1,"N",22,0,5000000,5000000,"CLM69068",5000000
"P286669",2,1,"Y",7,1000000,0,0,"CLM62669",1000000
"P280228",2,1,"Y",7,0,0,1000050,"CLM56228",1000050
"P275469",2,1,"Y",8,0,0,1000000,"CLM51469",1000000
"P289544",2,1,"N",7,2000000,0,2000000,"CLM65544",2000000
"P291984",2,1,"N",10,0,2000000,0,"CLM67984",2000000
"P281232",1,1,"Y",6,0,10000000,10000000,"CLM57232",10000000
"P292025",4,2,"N",19,0,1000000,0,"CLM68025",1000000
"P292118",1,1,"Y",14,0,1000000,0,"CLM68118",1000000
"P284245",2,1,"Y",7,0,0,100000,"CLM60245",100000
"P277308",2,1,"Y",10,1000000,0,0,"CLM53308",1000000
"P283315",2,1,"Y",26,0,1000000,0,"CLM59315",1000000
"P293531",2,1,"Y",15,100000,300000,0,"CLM69531",100000
"P293567",2,1,"Y",8,0,0,500000,"CLM69567",500000
"P277066",2,1,"Y",8,500000,0,0,"CLM53066",500000
"P289616",2,1,"N",7,0,0,500000,"CLM65616",500000
"P289246",2,1,"N",10,100000,300000,0,"CLM65246",100000
"P286825",1,1,"N",1,0,300000,0,"CLM62825",300000
"P294162",2,1,"N",7,1000025,0,1000025,"CLM70162",1000025
"P278257",2,1,"Y",8,0,0,1000000,"CLM54257",1000000
"P290738",4,2,"N",19,0,1000000,0,"CLM66738",1000000
"P289501",1,1,"Y",14,0,1000000,0,"CLM65501",1000000
"P293508",2,1,"N",14,0,0,1000000,"CLM69508",1000000
"P277433",1,1,"Y",1,0,1000000,0,"CLM53433",1000000
"P287666",2,1,"N",26,0,0,1000000,"CLM63666",1000000
"P282868",2,1,"N",26,0,0,1000000,"CLM58868",1000000
"P290244",2,1,"Y",7,0,0,1000000,"CLM66244",1000000
"P287659",2,1,"Y",8,0,0,500000,"CLM63659",500000
"P281400",1,1,"N",22,0,1000000,0,"CLM57400",1000000
"P283575",4,2,"N",19,0,300000,900000,"CLM59575",300000
"P291782",2,1,"Y",7,0,0,500000,"CLM67782",500000
"P276711",2,1,"Y",8,0,1000000,1000000,"CLM52711",1000000
"P287514",1,1,"N",15,0,1000000,0,"CLM63514",1000000
"P276160",1,1,"N",26,0,1000000,0,"CLM52160",1000000
"P290980",2,1,"Y",26,0,0,1000001,"CLM66980",1000001
"P282981",2,1,"Y",8,0,0,1000000,"CLM58981",1000000
"P277187",3,1,"Y",26,0,0,1000000,"CLM53187",1000000
"P280893",2,1,"Y",8,0,0,1000001,"CLM56893",1000001
"P288021",2,1,"N",14,0,0,1000000,"CLM64021",1000000
"P279004",1,1,"N",8,0,0,50000000,"CLM55004",50000000
"P280910",2,1,"N",7,0,500016,500016,"CLM56910",500016
"P279863",2,1,"Y",9,100000,0,0,"CLM55863",100000
"P286255",2,1,"N",26,0,0,1000000,"CLM62255",1000000
"P278802",4,1,"N",22,0,5000000,5000000,"CLM54802",5000000
"P280294",2,1,"N",26,50000,100000,0,"CLM56294",50000
"P275297",4,1,"N",23,0,0,1000000,"CLM51297",1000000
"P275541",2,1,"N",1,0,1000000,1000000,"CLM51541",1000000
"P294024",2,1,"Y",7,0,1000000,1000000,"CLM70024",1000000
"P287313",2,1,"N",9,1000000,0,1000000,"CLM63313",1000000
"P285926",3,1,"N",16,0,500000,0,"CLM61926",500000
"P293345",2,1,"N",7,0,0,1000000,"CLM69345",1000000
"P287634",2,1,"Y",7,0,0,1000000,"CLM63634",1000000
"P284275",4,2,"Y",19,0,1000000,0,"CLM60275",1000000
"P289647",2,1,"N",7,0,0,500005,"CLM65647",500005
"P281173",2,1,"Y",14,1000000,2000000,2000000,"CLM57173",1000000
"P275741",2,1,"Y",26,300000,300000,300000,"CLM51741",300000
"P276742",2,1,"Y",7,0,0,1000005,"CLM52742",1000005
"P293064",1,1,"Y",26,0,1000000,0,"CLM69064",1000000
"P278688",2,1,"N",14,0,1000000,0,"CLM54688",1000000
"P280272",4,2,"N",22,0,1000000,0,"CLM56272",1000000
"P287121",2,1,"N",7,0,0,1000000,"CLM63121",1000000
"P282762",1,1,"Y",14,0,0,1000000,"CLM58762",1000000
"P282591",1,1,"Y",6,0,1000000,0,"CLM58591",1000000
"P276584",2,1,"Y",7,0,0,5000000,"CLM52584",5000000
"P283529",1,1,"N",14,0,1000000,0,"CLM59529",1000000
"P286826",2,1,"N",15,0,0,5000000,"CLM62826",5000000
"P284138",4,2,"N",19,0,200000,0,"CLM60138",200000
"P287664",2,1,"N",7,0,0,1000000,"CLM63664",1000000
"P282034",2,1,"N",7,0,0,1000000,"CLM58034",1000000
"P280445",2,2,"N",7,0,1000000,0,"CLM56445",1000000
"P287030",2,1,"Y",7,0,0,500000,"CLM63030",500000
"P275611",2,1,"Y",8,0,0,1000000,"CLM51611",1000000
"P276796",2,1,"Y",7,0,0,1000000,"CLM52796",1000000
"P291399",3,1,"Y",26,0,1000000,0,"CLM67399",1000000
"P288934",1,1,"N",6,0,2000000,0,"CLM64934",2000000
"P277421",2,1,"Y",7,0,0,5000000,"CLM53421",5000000
"P278988",1,1,"Y",8,0,0,50000000,"CLM54988",50000000
"P293177",2,1,"Y",7,0,0,1000000,"CLM69177",1000000
"P294205",2,1,"Y",7,0,0,1000000,"CLM70205",1000000
"P287939",2,1,"Y",7,1000000,1000000,1000000,"CLM63939",1000000
"P284853",1,1,"Y",14,0,1000000,1000000,"CLM60853",1000000
"P290333",2,1,"N",8,0,0,500000,"CLM66333",500000
"P287570",2,1,"Y",26,0,1000000,0,"CLM63570",1000000
"P276979",1,1,"Y",26,0,5000000,0,"CLM52979",5000000
"P277871",2,1,"Y",8,0,0,1000000,"CLM53871",1000000
"P280188",2,1,"Y",7,0,0,1000000,"CLM56188",1000000
"P278941",1,1,"N",8,0,0,50000000,"CLM54941",50000000
"P278898",2,1,"Y",26,0,0,1000000,"CLM54898",1000000
"P276853",1,1,"Y",8,0,0,1000000,"CLM52853",1000000
"P280602",3,1,"Y",14,0,0,1000000,"CLM56602",1000000
"P289163",2,1,"N",26,0,0,1000001,"CLM65163",1000001
"P277999",2,1,"Y",6,0,1000000,1000000,"CLM53999",1000000
"P278348",3,1,"N",16,0,1000000,1000000,"CLM54348",1000000
"P278355",2,1,"N",7,0,0,1000000,"CLM54355",1000000
"P289030",2,1,"N",7,0,0,750000,"CLM65030",750000
"P291763",2,1,"N",18,0,0,1000000,"CLM67763",1000000
"P292760",2,1,"Y",7,0,0,1000000,"CLM68760",1000000
"P294207",2,1,"Y",7,0,0,55025,"CLM70207",55025
"P288804",2,1,"Y",7,0,0,500000,"CLM64804",500000
"P280561",1,1,"Y",8,0,1000000,0,"CLM56561",1000000
"P283285",2,1,"N",7,25000,50000,0,"CLM59285",25000
"P289676",2,1,"Y",26,0,0,1000000,"CLM65676",1000000
"P292111",2,1,"Y",6,0,0,5000000,"CLM68111",5000000
"P289783",2,1,"N",7,0,0,750000,"CLM65783",750000
"P285001",2,1,"Y",8,25000,50000,0,"CLM61001",25000
"P282229",2,1,"Y",26,250000,0,0,"CLM58229",250000
"P280532",3,1,"Y",26,0,1000000,0,"CLM56532",1000000
"P292673",1,1,"N",26,0,25000,25000,"CLM68673",25000
"P287770",4,1,"N",19,0,1000000,0,"CLM63770",1000000
"P293684",2,1,"N",7,0,0,1000000,"CLM69684",1000000
"P280735",2,1,"N",7,0,0,99999,"CLM56735",99999
"P281061",1,1,"Y",14,0,1000000,0,"CLM57061",1000000
"P285938",2,1,"Y",7,0,0,1000075,"CLM61938",1000075
"P293937",3,1,"N",26,0,1000000,0,"CLM69937",1000000
"P290444",1,1,"Y",14,0,0,1000000,"CLM66444",1000000
"P286907",2,1,"N",8,0,0,1000000,"CLM62907",1000000
"P277006",2,1,"Y",7,0,1000000,0,"CLM53006",1000000
"P288837",1,1,"Y",14,0,1000000,0,"CLM64837",1000000
"P284759",1,1,"Y",14,0,0,1000000,"CLM60759",1000000
"P280522",2,1,"Y",14,0,1000000,1000000,"CLM56522",1000000
"P275206",4,1,"N",19,0,200000,0,"CLM51206",200000
"P275133",1,1,"Y",8,0,1000000,0,"CLM51133",1000000
"P276439",2,1,"Y",7,750000,750000,750000,"CLM52439",750000
"P284829",2,1,"Y",8,0,0,1000025,"CLM60829",1000025
"P278975",1,1,"Y",8,0,0,50000000,"CLM54975",50000000
"P281768",2,1,"Y",7,0,0,5000000,"CLM57768",5000000
"P277614",2,1,"Y",8,0,0,1000000,"CLM53614",1000000
"P291846",3,1,"Y",14,0,0,1000000,"CLM67846",1000000
"P287247",2,1,"Y",7,0,0,1000000,"CLM63247",1000000
"P282397",2,1,"N",26,0,0,1000000,"CLM58397",1000000
"P280144",3,1,"Y",26,0,1000000,0,"CLM56144",1000000
"P287148",4,2,"N",19,0,200000,0,"CLM63148",200000
"P281901",2,1,"N",14,0,0,1000000,"CLM57901",1000000
"P290817",2,1,"Y",10,1000000,1000000,1000000,"CLM66817",1000000
"P283214",1,1,"Y",26,0,1000000,2000000,"CLM59214",1000000
"P280601",2,1,"Y",26,0,0,1000000,"CLM56601",1000000
"P290829",1,1,"Y",17,0,1000000,0,"CLM66829",1000000
"P287928",2,1,"N",8,0,0,1000000,"CLM63928",1000000
"P286889",3,1,"N",13,0,1000000,0,"CLM62889",1000000
"P286181",1,1,"Y",8,0,1000000,0,"CLM62181",1000000
"P287317",2,1,"Y",8,1000000,1000000,0,"CLM63317",1000000
"P283473",3,1,"Y",14,0,1000000,0,"CLM59473",1000000
"P288316",1,1,"Y",6,0,0,1000000,"CLM64316",1000000
"P275757",1,1,"Y",26,0,0,1000000,"CLM51757",1000000
"P291529",2,1,"Y",14,1000000,0,0,"CLM67529",1000000
"P278930",1,1,"Y",8,0,0,50000000,"CLM54930",50000000
"P290447",5,2,"Y",19,0,100000,100000,"CLM66447",100000
"P275600",3,1,"Y",8,0,1000000,0,"CLM51600",1000000
"P275141",2,1,"Y",7,0,0,250000,"CLM51141",250000
"P278293",3,1,"N",8,0,1000000,0,"CLM54293",1000000
"P289596",4,1,"N",4,0,1000000,0,"CLM65596",1000000
"P284135",2,1,"N",7,0,0,100010,"CLM60135",100010
"P284965",2,1,"Y",8,0,0,1000000,"CLM60965",1000000
"P286076",4,2,"Y",19,0,200000,0,"CLM62076",200000
"P276768",2,1,"Y",14,0,0,1000000,"CLM52768",1000000
"P290882",3,1,"Y",14,0,0,1000000,"CLM66882",1000000
"P281724",1,1,"N",26,0,1000000,0,"CLM57724",1000000
"P284760",2,1,"Y",7,0,0,1000050,"CLM60760",1000050
"P282227",3,1,"N",26,0,500000,0,"CLM58227",500000
"P284909",4,2,"Y",19,0,200000,0,"CLM60909",200000
"P281405",4,2,"N",19,0,1000000,0,"CLM57405",1000000
"P290814",3,1,"Y",8,0,1000000,1000000,"CLM66814",1000000
"P279182",2,1,"Y",8,0,0,1000000,"CLM55182",1000000
"P277465",1,1,"Y",14,0,1000000,0,"CLM53465",1000000
"P277890",2,1,"Y",8,2000000,0,0,"CLM53890",2000000
"P286409",2,1,"Y",7,0,0,1000069,"CLM62409",1000069
"P294194",2,1,"Y",8,0,0,1000000,"CLM70194",1000000
"P282350",2,1,"Y",14,0,0,300000,"CLM58350",300000
"P293336",1,1,"Y",8,0,1000000,0,"CLM69336",1000000
"P284509",2,1,"N",7,0,0,1000025,"CLM60509",1000025
"P284725",1,1,"Y",26,0,0,2000000,"CLM60725",2000000
"P276460",2,1,"Y",7,0,0,1000000,"CLM52460",1000000
"P277301",2,1,"Y",7,0,0,1000000,"CLM53301",1000000
"P286871",2,1,"Y",7,0,0,1000000,"CLM62871",1000000
"P279857",4,2,"N",23,0,0,1000000,"CLM55857",1000000
"P290189",2,1,"Y",15,0,0,1000000,"CLM66189",1000000
"P280806",3,1,"Y",6,0,1000000,0,"CLM56806",1000000
"P277195",2,1,"Y",14,0,0,1000000,"CLM53195",1000000
"P283453",4,2,"N",19,0,1000000,0,"CLM59453",1000000
"P276043",2,1,"Y",7,0,0,1000000,"CLM52043",1000000
"P279395",1,1,"Y",8,0,0,1000000,"CLM55395",1000000
"P275313",4,1,"N",23,0,1000000,0,"CLM51313",1000000
"P286850",2,1,"N",26,2000000,0,0,"CLM62850",2000000
"P287108",2,1,"Y",7,0,0,1000000,"CLM63108",1000000
"P275723",2,1,"Y",7,0,0,750025,"CLM51723",750025
"P289035",4,2,"N",19,0,200000,600000,"CLM65035",200000
"P283212",2,1,"N",7,1000000,0,0,"CLM59212",1000000
"P278510",2,1,"Y",14,0,0,1000000,"CLM54510",1000000
"P286463",1,1,"Y",1,0,300000,300000,"CLM62463",300000
"P280048",2,1,"Y",7,0,0,5000000,"CLM56048",5000000
"P276469",1,1,"N",8,0,0,1000000,"CLM52469",1000000
"P275668",3,1,"N",16,0,2000000,0,"CLM51668",2000000
"P292603",2,1,"Y",7,0,0,1000000,"CLM68603",1000000
"P283434",2,1,"Y",7,0,0,1000000,"CLM59434",1000000
"P278840",4,2,"Y",19,0,200000,600000,"CLM54840",200000
"P281085",2,1,"Y",1,0,0,500001,"CLM57085",500001
"P289804",4,2,"Y",19,0,1000000,3000000,"CLM65804",1000000
"P277932",2,1,"Y",7,0,0,1000000,"CLM53932",1000000
"P288714",2,1,"Y",26,0,0,100001,"CLM64714",100001
"P293862",1,1,"N",18,0,0,2000000,"CLM69862",2000000
"P289933",2,1,"Y",8,0,0,2000000,"CLM65933",2000000
"P283446",1,1,"N",6,0,0,1000000,"CLM59446",1000000
"P292945",2,1,"Y",7,0,0,2000000,"CLM68945",2000000
"P285894",1,1,"Y",14,0,300000,0,"CLM61894",300000
"P292454",2,1,"Y",7,500000,0,500000,"CLM68454",500000
"P285546",4,1,"N",22,0,5000000,5000000,"CLM61546",5000000
"P277425",2,1,"Y",7,1000000,0,0,"CLM53425",1000000
"P293189",4,2,"Y",19,0,200000,0,"CLM69189",200000
"P280598",2,1,"Y",26,0,0,500001,"CLM56598",500001
"P277452",2,1,"N",8,2000000,0,0,"CLM53452",2000000
"P291995",2,1,"N",7,0,0,1000025,"CLM67995",1000025
"P276518",2,1,"Y",8,0,1000000,0,"CLM52518",1000000
"P288307",2,1,"Y",14,0,0,1000000,"CLM64307",1000000
"P282945",2,1,"Y",26,0,0,1000001,"CLM58945",1000001
"P281204",2,1,"N",8,0,0,1000000,"CLM57204",1000000
"P291200",1,1,"Y",14,0,1000000,0,"CLM67200",1000000
"P281668",4,2,"Y",19,0,1000000,0,"CLM57668",1000000
"P293582",2,1,"Y",14,0,1000000,0,"CLM69582",1000000
